representation,config_id,role,split_index,record_id,sample,original_symbol,n_seeds,predicted_N_seeds,predicted_S_seeds,predicted_V_seeds,predicted_F_seeds,correct_seed_fraction,all_seeds_missed_F,all_seeds_predicted_N
STFT_2D,WGAN_GP_X5,selected_on_DS1,27334,213,285276,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27354,213,289237,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27354,213,289237,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27354,213,289237,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27354,213,289237,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27364,213,291232,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27364,213,291232,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27364,213,291232,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27364,213,291232,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27374,213,293202,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27374,213,293202,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27374,213,293202,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27374,213,293202,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27376,213,293604,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27376,213,293604,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27376,213,293604,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27376,213,293604,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27378,213,294008,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27378,213,294008,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27378,213,294008,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27378,213,294008,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27380,213,294394,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27380,213,294394,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27380,213,294394,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27380,213,294394,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27382,213,294788,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27382,213,294788,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27382,213,294788,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27382,213,294788,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27388,213,295978,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27388,213,295978,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27388,213,295978,F,10,5,0,5,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,27388,213,295978,F,10,5,0,5,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,27390,213,296385,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27390,213,296385,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27390,213,296385,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27390,213,296385,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27396,213,297570,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27396,213,297570,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27396,213,297570,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27396,213,297570,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27402,213,298774,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27402,213,298774,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27402,213,298774,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27402,213,298774,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27404,213,299176,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27404,213,299176,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27404,213,299176,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27404,213,299176,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27406,213,299579,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27406,213,299579,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27406,213,299579,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27406,213,299579,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27408,213,299980,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27408,213,299980,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27408,213,299980,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27408,213,299980,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27410,213,300361,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27410,213,300361,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,27410,213,300361,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27410,213,300361,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,27414,213,301165,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27416,213,301577,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27416,213,301577,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27416,213,301577,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27416,213,301577,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27426,213,303568,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27426,213,303568,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27426,213,303568,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27426,213,303568,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27430,213,304368,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27430,213,304368,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27430,213,304368,F,10,9,0,1,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,27448,213,307971,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27448,213,307971,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27448,213,307971,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27448,213,307971,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27464,213,311179,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27464,213,311179,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27464,213,311179,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27464,213,311179,F,10,9,0,1,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,27480,213,314376,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27480,213,314376,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27480,213,314376,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27480,213,314376,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27506,213,319554,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27506,213,319554,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27506,213,319554,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27506,213,319554,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27508,213,319953,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27508,213,319953,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27508,213,319953,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27508,213,319953,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27518,213,321935,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27518,213,321935,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27522,213,322720,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27522,213,322720,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27522,213,322720,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27522,213,322720,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27530,213,324319,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27530,213,324319,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27530,213,324319,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27530,213,324319,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27543,213,326896,F,10,7,1,2,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27543,213,326896,F,10,6,0,4,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,27543,213,326896,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27543,213,326896,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27546,213,327506,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27546,213,327506,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27546,213,327506,F,10,6,0,4,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,27546,213,327506,F,10,7,0,3,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,27558,213,329917,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27558,213,329917,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27558,213,329917,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27558,213,329917,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27560,213,330313,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27560,213,330313,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27560,213,330313,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27560,213,330313,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27784,213,375088,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27784,213,375088,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27784,213,375088,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27784,213,375088,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27786,213,375486,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27786,213,375486,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,27786,213,375486,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27786,213,375486,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27788,213,375893,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27788,213,375893,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27788,213,375893,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27788,213,375893,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27798,213,377920,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27798,213,377920,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,27798,213,377920,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27798,213,377920,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27800,213,378316,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27800,213,378316,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,27800,213,378316,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27800,213,378316,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27802,213,378707,F,10,8,1,1,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27802,213,378707,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,27802,213,378707,F,10,9,0,1,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,27802,213,378707,F,10,9,0,1,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,27804,213,379120,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27804,213,379120,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27804,213,379120,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27804,213,379120,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27810,213,380307,F,10,4,1,5,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27810,213,380307,F,10,4,0,6,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,27810,213,380307,F,10,0,0,10,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,27810,213,380307,F,10,0,0,10,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27814,213,381127,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,27814,213,381127,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27814,213,381127,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27822,213,382717,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27822,213,382717,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27822,213,382717,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27822,213,382717,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27824,213,383123,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27824,213,383123,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27824,213,383123,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27824,213,383123,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27826,213,383516,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27826,213,383516,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27826,213,383516,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27826,213,383516,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27830,213,384328,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27830,213,384328,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27830,213,384328,F,10,9,0,1,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,27830,213,384328,F,10,9,0,1,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,27834,213,385136,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27834,213,385136,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27834,213,385136,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27834,213,385136,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27836,213,385536,F,10,9,0,1,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27836,213,385536,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27836,213,385536,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27836,213,385536,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27850,213,388335,F,10,9,0,1,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27850,213,388335,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27850,213,388335,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27850,213,388335,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27857,213,389740,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27857,213,389740,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27857,213,389740,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27857,213,389740,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27871,213,392540,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27871,213,392540,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27871,213,392540,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27871,213,392540,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27885,213,395357,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27885,213,395357,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27885,213,395357,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27885,213,395357,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27893,213,396970,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27893,213,396970,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,27893,213,396970,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27893,213,396970,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27895,213,397372,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27895,213,397372,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27895,213,397372,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27895,213,397372,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27897,213,397769,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27897,213,397769,F,10,9,1,0,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,27897,213,397769,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27897,213,397769,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27905,213,399370,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27905,213,399370,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27905,213,399370,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27905,213,399370,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27907,213,399777,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27907,213,399777,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27907,213,399777,F,10,9,0,1,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,27907,213,399777,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27919,213,402184,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27919,213,402184,F,10,9,0,1,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,27919,213,402184,F,10,9,0,1,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,27925,213,403393,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27925,213,403393,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27925,213,403393,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27925,213,403393,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27941,213,406607,F,10,9,1,0,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27941,213,406607,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,27941,213,406607,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27941,213,406607,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27943,213,407012,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27943,213,407012,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27943,213,407012,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27943,213,407012,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27945,213,407419,F,10,9,1,0,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27945,213,407419,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27945,213,407419,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27945,213,407419,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27947,213,407825,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27947,213,407825,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27947,213,407825,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27947,213,407825,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27949,213,408217,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27949,213,408217,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27949,213,408217,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27949,213,408217,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27951,213,408625,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27951,213,408625,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27951,213,408625,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27951,213,408625,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27955,213,409421,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27955,213,409421,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27955,213,409421,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27955,213,409421,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27967,213,411852,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27967,213,411852,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27967,213,411852,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27967,213,411852,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,27999,213,418295,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27999,213,418295,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,27999,213,418295,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,27999,213,418295,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28003,213,419107,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28003,213,419107,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28003,213,419107,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28003,213,419107,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28005,213,419507,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28005,213,419507,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28005,213,419507,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28005,213,419507,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28007,213,419905,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28007,213,419905,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28007,213,419905,F,10,10,0,0,0,0.0,True,True
